appid,name,cluster_characteristics,cluster_popularity,cluster_comprehensive
418160,Garden Rescue: Christmas Edition,0,0,0
418180,Tempest: Pirate Action RPG,0,0,0
418240,Shadow Tactics: Blades of the Shogun,0,0,0
418340,RWBY: Grimm Eclipse,0,0,0
418370,RESIDENT EVIL 7 biohazard / BIOHAZARD 7 resident evil,0,0,0
418460,Rising Storm 2: Vietnam,0,0,0
418610,Swiftly,0,0,0
418650,Space Pirate Trainer,0,0,0
418950,DreadOut: Keepers of The Dark,0,0,0
419480,Starpoint Gemini Warlords,0,0,0
420060,Candle,0,0,0
420110,NEKOPARA Vol. 2,0,0,0
420210,KRUM - Edge Of Darkness,0,0,0
420290,Blackwake,0,0,0
420360,Spectrum,0,0,0
420530,OneShot,0,0,0
420740,The Deed,0,0,0
420790,StarBreak,0,0,0
420880,I must kill...: Fresh Meat,0,0,0
420970,RoBoRumble,0,0,0
421020,DiRT 4,0,0,0
421040,Plantera,0,0,0
421050,Deponia Doomsday,0,0,0
421120,Samorost 3,0,0,0
421670,CUPID - A free to play Visual Novel,0,0,0
421700,Sakura Santa,0,0,0
421740,Goetia,0,0,0
422100,Heaven Island Life,0,0,0
422250,ShipLord,0,0,0
422420,Godus Wars,0,0,0
422630,Metaverse Construction Kit,0,0,0
422810,River City Ransom: Underground,0,0,0
422870,Super Duper Flying Genocide 2017,0,0,0
422970,Devil Daggers,0,0,0
423230,Furi,0,0,0
423550,Day D: Tower Rush,0,0,0
423580,Project Highrise,0,0,0
423710,Invasion: Brain Craving,0,0,0
423760,Hit Tank PRO,0,0,0
423810,Marooners,0,0,0
423880,Carpe Diem,0,0,0
423890,Gods and Idols,0,0,0
423900,Dinocide,0,0,0
423950,Deadlight: Director's Cut,0,0,0
424000,Project Pulsation,0,0,0
424030,War of Rights,0,0,0
424280,Iron Snout,0,0,0
424370,Wolcen: Lords of Mayhem,0,0,0
424780,Imperia Online,0,0,0
424830,Bell Ringer,0,0,0
424840,Little Nightmares,0,0,0
425210,Shadwen,0,0,0
425220,One Piece Burning Blood,0,0,0
425410,Road to Ballhalla,0,0,0
425580,The Room Two,0,0,0
425670,Seraph,0,0,0
426000,HunieCam Studio,0,0,0
426690,Narcissu 10th Anniversary Anthology Project,0,0,0
426790,Grow Up,0,0,0
427100,Fernbus Simulator,0,0,0
427190,DEAD RISING®,0,0,0
427250,8-Bit Armies,0,0,0
427290,Vampyr,0,0,0
427470,Democracy 3 Africa,0,0,0
427520,Factorio,0,0,0
427730,Who's Your Daddy,0,0,0
427780,PERFECT ANGLE: The puzzle game based on optical illusions,0,0,0
427820,Hitman GO: Definitive Edition,0,0,0
427930,Army of Tentacles: (Not) A Cthulhu Dating Sim,0,0,0
427980,Aozora Meikyuu,0,0,0
428510,Solitaire Christmas. Match 2 Cards,0,0,0
428550,Momodora: Reverie Under The Moonlight,0,0,0
428630,White Mirror,0,0,0
428690,Youtubers Life,0,0,0
428750,Neon Chrome,0,0,0
428870,Take the Dream IX,0,0,0
428900,"Linea, the Game",0,0,0
428950,"Kivi, Toilet and Shotgun",0,0,0
429050,Feed and Grow: Fish,0,0,0
429180,Project CARS - Pagani Edition,0,0,0
429300,Sepia Tears,0,0,0
429330,Stikbold! A Dodgeball Adventure,0,0,0
429470,Space Pilgrim Episode I: Alpha Centauri,0,0,0
429540,Prime World: Defenders 2,0,0,0
429610,The Emerald Maiden: Symphony of Dreams,0,0,0
429660,Tales of Berseria™,0,0,0
429680,Spellweaver,0,0,0
429700,Squirbs,0,0,0
429790,AdventureQuest 3D,0,0,0
429940,The Sad Story of Emmeline Burns,0,0,0
430080,Elysium: Blood Games,0,0,0
430210,Megaton Rainfall,0,0,0
430960,Lucy -The Eternity She Wished For-,0,0,0
431180,WolfQuest,0,0,0
431220,Porradaria 2: Pagode of the Night,0,0,0
431240,Golf With Your Friends,0,0,0
431250,Mushroom Wars,0,0,0
431500,Clash of the Monsters,0,0,0
431540,Frosty Kiss,0,0,0
431560,Hard Room,0,0,0
431600,Automobilista,0,0,0
431640,Doodle Kingdom,0,0,0
431710,Space Pilgrim Episode II: Epsilon Indi,0,0,0
431960,Wallpaper Engine,0,0,0
431990,Locked-in syndrome,0,0,0
432020,What's under your blanket !?,0,0,0
432100,Negligee,0,0,0
432170,Silver Knight,0,0,0
432290,Elemental Heroes,0,0,0
432350,Epic Battle Fantasy 5,0,0,0
432470,Magdalena,0,0,0
433210,Rhino's Rage,0,0,0
433340,Slime Rancher,0,0,0
433350,BlackShot: Mercenary Warfare FPS,0,0,0
433530,Heliborne,0,0,0
433850,Z1 Battle Royale,0,0,0
433910,Neon Drive,0,0,0
433950,Bit Blaster XL,0,0,0
434020,Last Hope - Tower Defense,0,0,0
434050,Duke Nukem 3D: 20th Anniversary World Tour,0,0,0
434170,The Jackbox Party Pack 3,0,0,0
434210,It's Spring Again,0,0,0
434250,Masked Shooters 2,0,0,0
434260,My Name is Mayo,0,0,0
434430,Abbot's Book Demo,0,0,0
434460,Rock of Ages 2: Bigger & Boulder™,0,0,0
434510,Formicide,0,0,0
434520,Simutrans,0,0,0
434570,Blood and Bacon,0,0,0
434650,Lost Castle,0,0,0
434730,Half Dead,0,0,0
434890,Eight Mini Racers,0,0,0
435030,Lost Lands: Mahjong,0,0,0
435120,Rusty Lake Hotel,0,0,0
435150,Divinity: Original Sin 2 - Definitive Edition,0,0,0
435400,Hidden Folks,0,0,0
435440,Galaxy Control: 3D Strategy,0,0,0
435530,The Final Station,0,0,0
436110,Medusa's Labyrinth,0,0,0
436150,Governor of Poker 3,0,0,0
436160,The Panic Room,0,0,0
436180,Spacelords,0,0,0
436320,Raw Data,0,0,0
436520,Line of Sight,0,0,0
436820,Waltz of the Wizard,0,0,0
437160,The Lion's Song: Episode 1 - Silence,0,0,0
437390,HoPiKo,0,0,0
437400,SOLRAVEN,0,0,0
437570,GoNNER,0,0,0
437890,AuroraRL,0,0,0
437900,Party Jousting,0,0,0
437920,Tricky Towers,0,0,0
438020,AI: Rampage,0,0,0
438030,Dead6hot,0,0,0
438040,Shakes and Fidget,0,0,0
438080,Surfingers,0,0,0
438100,VRChat,0,0,0
438140,Star Realms,0,0,0
438180,Super Mustache,0,0,0
438270,Learn Japanese To Survive! Hiragana Battle,0,0,0
438420,Zenith,0,0,0
438480,Rock 'N' Roll Defense,0,0,0
438490,GOD EATER 2 Rage Burst,0,0,0
438600,Soccer Manager,0,0,0
438640,LEGO® STAR WARS™: The Force Awakens,0,0,0
438680,One Troll Army,0,0,0
438740,Friday the 13th: The Game,0,0,0
438790,Random Access Murder,0,0,0
438920,Legends of Callasia,0,0,0
439190,Stories: The Path of Destinies,0,0,0
439250,Space Pilgrim Episode III: Delta Pavonis,0,0,0
439370,Midair,0,0,0
439550,'n Verlore Verstand,0,0,0
439910,Risky Rescue,0,0,0
439920,Royal Heroes,0,0,0
439940,Lucid9: Inciting Incident,0,0,0
440540,Ara Fell,0,0,0
440630,The Brookhaven Experiment,0,0,0
440650,Niche - a genetics survival game,0,0,0
440730,Survival Zombies The Inverted Evolution,0,0,0
440740,Tap Tap Legions - Epic battles within 5 seconds!,0,0,0
440760,Cube Destroyer,0,0,0
440880,The Count Lucanor,0,0,0
440900,Conan Exiles,0,0,0
440950,Story Of the Survivor,0,0,0
441380,PAC-MAN™ CHAMPIONSHIP EDITION 2,0,0,0
441550,STAR WARS™ Rebellion,0,0,0
441790,Fragmented,0,0,0
441830,I am Setsuna,0,0,0
441870,OutDrive,0,0,0
442000,Alone K.W.,0,0,0
442070,Drawful 2,0,0,0
442080,Riders of Icarus,0,0,0
442120,Pinball FX3,0,0,0
442500,Age of Gladiators,0,0,0
442780,STRAFE: Millennium Edition,0,0,0
442810,UFO Online: Invasion,0,0,0
443110,Armored Warfare,0,0,0
443580,Antenna,0,0,0
443810,This Is the Police,0,0,0
443880,Loot Rascals,0,0,0
443940,Unknown Battle,0,0,0
444090,Paladins®,0,0,0
444160,Bonsai,0,0,0
444200,World of Tanks Blitz MMO,0,0,0
444220,Asteroid Bounty Hunter,0,0,0
444250,Crown and Council,0,0,0
444260,Mindless Running,0,0,0
444290,28 Waves Later,0,0,0
444410,Find Out,0,0,0
444480,Broken Dreams,0,0,0
444490,POLYWAR,0,0,0
444620,SpellKnights,0,0,0
444640,Bloons TD Battles,0,0,0
444720,Inexistence,0,0,0
444770,Mimpi Dreams,0,0,0
444790,Abandoned Knight,0,0,0
444930,Zaccaria Pinball,0,0,0
445130,The Average Everyday Adventures of Samantha Browne,0,0,0
445190,Expeditions: Viking,0,0,0
445220,Avorion,0,0,0
445230,Lost girl`s [diary],0,0,0
445720,Battle Islands: Commanders,0,0,0
445980,Wizard of Legend,0,0,0
446020,Jalopy - The Road Trip Driving Indie Car Game (公路旅行驾驶游戏),0,0,0
446150,GUNS UP!,0,0,0
446380,Sophie's Curse,0,0,0
446620,Zombie Training Simulator,0,0,0
446640,Space Pilgrim Episode IV: Sol,0,0,0
446770,Skeet: VR Target Shooting,0,0,0
446780,AMOK,0,0,0
446790,Diluvion: Resubmerged,0,0,0
446800,Transport Fever,0,0,0
446990,The Huntsman: Winter's Curse,0,0,0
447020,Farming Simulator 17,0,0,0
447040,Watch_Dogs® 2,0,0,0
447270,IKEA VR Experience,0,0,0
447530,VA-11 Hall-A: Cyberpunk Bartender Action,0,0,0
447570,Regeria Hope Episode 1,0,0,0
447820,Day of Infamy,0,0,0
447850,The Next Door,0,0,0
447890,Cat on a Diet,0,0,0
447920,Drift (Over) Drive,0,0,0
447940,Brine,0,0,0
447970,Envoy,0,0,0
448000,Sparkle ZERO,0,0,0
448070,Red Risk,0,0,0
448250,NUKED KNIGHT,0,0,0
448260,Cubium Dreams,0,0,0
448280,Job Simulator,0,0,0
448310,Bitardia Cards: Memes of 2ch,0,0,0
448350,Case #8,0,0,0
448440,Bizarre Earthquake,0,0,0
448470,Bacteria,0,0,0
448510,Overcooked,0,0,0
448570,Origin Of Destiny: Crimson Awakening,0,0,0
448610,Draw Rider,0,0,0
448630,Rabiez: Epidemic,0,0,0
448660,Shake Your Money Simulator 2016,0,0,0
448710,VirZOOM Arcade,0,0,0
448780,Sixtieth Kilometer,0,0,0
448980,The Divergent Series: Allegiant VR,0,0,0
449000,Steno Arcade,0,0,0
449020,The Bottom of the Well,0,0,0
449040,Jesus Christ RPG Trilogy,0,0,0
449050,Rock Paper Scissors Champion,0,0,0
449130,ENGAGE,0,0,0
449140,Istrolid,0,0,0
449200,Calcu-Late,0,0,0
449220,A grande bagunça espacial - The big space mess,0,0,0
449440,The Big Elk,0,0,0
449470,Atulos Online,0,0,0
449530,Grand Pigeon's Duty,0,0,0
449540,There's Poop In My Soup,0,0,0
449760,Tenrow,0,0,0
449800,Attack on Titan / A.O.T. Wings of Freedom,0,0,0
449940,! That Bastard Is Trying To Steal Our Gold !,0,0,0
449960,Book of Demons,0,0,0
450190,MAZE LORD,0,0,0
450220,Overload Playable Teaser 3.0,0,0,0
450390,The Lab,0,0,0
450540,"Hot Dogs, Horseshoes & Hand Grenades",0,0,0
450670,Table Top Racing: World Tour,0,0,0
451020,Battle Chasers: Nightwar,0,0,0
451130,Khan: Absolute Power,0,0,0
451340,Gold Rush: The Game,0,0,0
451520,theBlu,0,0,0
451760,Highway Blossoms,0,0,0
451830,One way to exit,0,0,0
451880,Catch a Falling Star,0,0,0
451980,The Body VR: Journey Inside a Cell,0,0,0
452060,Caveblazers,0,0,0
452230,Spellstone,0,0,0
452490,The Cubicle.,0,0,0
452710,Realities,0,0,0
453000,Wave Beta,0,0,0
453090,Parkitect,0,0,0
453100,Frederic: Resurrection of Music Director's Cut,0,0,0
453270,Madness Cubed,0,0,0
453480,Shadowverse CCG,0,0,0
453670,The Lost Souls,0,0,0
453820,Hero Quest: Tower Conflict,0,0,0
453850,Dear RED - Extended,0,0,0
453890,Black Rose,0,0,0
453960,Envy the Dead,0,0,0
453980,Airstrike HD,0,0,0
454040,Jackal,0,0,0
454060,Blueprint Tycoon,0,0,0
454080,Burst,0,0,0
454150,Voxel Warfare Online,0,0,0
454180,CrazyCars3D,0,0,0
454200,Neon Hardcorps,0,0,0
454540,LuckCatchers,0,0,0
454600,Age of Cavemen,0,0,0
454650,DRAGON BALL XENOVERSE 2,0,0,0
454690,Cyber City 2157: The Visual Novel,0,0,0
454870,Magic Quest,0,0,0
454890,Project Starship,0,0,0
454910,Twin Saga,0,0,0
454930,Under Zero,0,0,0
455020,Jackpot Poker by PokerStars,0,0,0
455400,PAC-MAN 256,0,0,0
455440,Spell Fighter VR,0,0,0
455710,Project RPG Remastered,0,0,0
455910,STAR WARS™: Rogue Squadron 3D,0,0,0
455980,Judgment: Apocalypse Survival Simulation,0,0,0
456540,STAR WARS™: Rebel Assault I + II,0,0,0
456670,Hand of Fate 2,0,0,0
456750,The Room Three,0,0,0
456810,Zombillie,0,0,0
457140,Oxygen Not Included,0,0,0
457210,SEUM: Speedrunners from Hell,0,0,0
457330,High Octane Drift,0,0,0
457420,Surgeon Simulator VR: Meet The Medic,0,0,0
457440,Watch This!,0,0,0
457490,"Forgotten, Not Lost - A Kinetic Novel",0,0,0
457550,Bigscreen Beta,0,0,0
457590,Luna Online: Reborn,0,0,0
457670,Vrideo,0,0,0
457820,Outrage,0,0,0
457960,Holopoint,0,0,0
458470,Grim Legends 3: The Dark City,0,0,0
458480,Mythic Wonders: The Philosopher's Stone,0,0,0
458560,Plastic Playground,0,0,0
458590,ABE VR,0,0,0
458600,ZRoll,0,0,0
458710,Kingdom Rush Frontiers,0,0,0
458940,The Atomy,0,0,0
459100,Epsilon corp.,0,0,0
459160,Allods Online My.com,0,0,0
459220,Halo Wars: Definitive Edition,0,0,0
459820,Crush Crush,0,0,0
460060,Varenje,0,0,0
460120,Megadimension Neptunia VII,0,0,0
460700,Song of the Deep,0,0,0
460790,Bayonetta,0,0,0
460810,Vanquish,0,0,0
460850,Allumette,0,0,0
460920,Steep™,0,0,0
460930,Tom Clancy's Ghost Recon® Wildlands,0,0,0
460950,Katana ZERO,0,0,0
460960,The Deed: Dynasty,0,0,0
461010,Roll'd,0,0,0
461140,Klabi,0,0,0
461180,SurrealVR,0,0,0
461520,Grizzly Valley,0,0,0
461560,MANDAGON,0,0,0
461640,Sins Of The Demon RPG,0,0,0
461690,Iron Impact,0,0,0
461720,Tank Blast,0,0,0
461730,Blaite,0,0,0
461750,Ghoul Kid,0,0,0
461820,Legionwood 1: Tale of the Two Swords,0,0,0
461840,Zenge,0,0,0
461850,Abrix the robot,0,0,0
461880,Hyposphere,0,0,0
461890,NORTH,0,0,0
461910,Forge of Gods (RPG),0,0,0
461950,Beat Cop,0,0,0
461970,Skyreach,0,0,0
462030,BitRay,0,0,0
462110,3 Coins At School,0,0,0
462200,Dungetris,0,0,0
462220,Mahjong Deluxe 3,0,0,0
462770,Pyre,0,0,0
462780,Darksiders Warmastered Edition,0,0,0
462930,AdVenture Communist,0,0,0
462960,Caveman World: Mountains of Unga Boonga,0,0,0
463000,Hero Battle,0,0,0
463040,Experience,0,0,0
463050,The Pit And The Pendulum,0,0,0
463060,Clover Tale,0,0,0
463100,Liveza: Death of the Earth,0,0,0
463110,Farnham Fables,0,0,0
463150,BARRIER X,0,0,0
463180,Super Blue Fighter,0,0,0
463210,State of Anarchy,0,0,0
463220,Dungeon of Zolthan,0,0,0
463270,Ghost 1.0,0,0,0
463390,One Thousand Lies,0,0,0
463530,Empires of the Undergrowth,0,0,0
463550,Neon Space ULTRA,0,0,0
463710,Puzzle Galaxies,0,0,0
463930,The Dweller,0,0,0
464060,RUINER,0,0,0
464340,Syberia 3,0,0,0
464540,Colosse,0,0,0
464700,Maui,0,0,0
464760,Bibou,0,0,0
464780,ChuSingura46+1 S,0,0,0
464800,Twisted Worlds,0,0,0
464920,Surviving Mars,0,0,0
464960,Hiiro,0,0,0
465240,Serious Sam VR: The Last Hope,0,0,0
465520,PRICE,0,0,0
465650,Out of the Park Baseball 18,0,0,0
465710,Heroes Tactics,0,0,0
465760,Scrap Garden,0,0,0
466170,Idling to Rule the Gods,0,0,0
466240,Deceit,0,0,0
466300,Planescape: Torment: Enhanced Edition,0,0,0
466500,35MM,0,0,0
466560,Northgard,0,0,0
466580,GOD's DEATH,0,0,0
466660,Stash,0,0,0
466720,Vintage VR,0,0,0
466730,King's Guard TD,0,0,0
466790,PixBit,0,0,0
466840,Super Space Pug,0,0,0
466860,上帝之城 I：监狱帝国 [City of God I - Prison Empire],0,0,0
466890,Z.I.O.N.,0,0,0
466910,Worm.is: The Game,0,0,0
466940,The Sandbox Evolution - Craft a 2D Pixel Universe!,0,0,0
467000,Insincere,0,0,0
467310,Rogue Port - Red Nightmare,0,0,0
467360,Off-Peak,0,0,0
467370,Escape This,0,0,0
467380,Khimera: Destroy All Monster Girls,0,0,0
467390,Approaching Blocks,0,0,0
467950,Survive in Space,0,0,0
467960,Home Behind,0,0,0
468320,Mini Golf Mundo,0,0,0
468490,Neon Space,0,0,0
468530,A Date in the Park,0,0,0
468560,Blind Trust,0,0,0
468700,NVIDIA® VR Funhouse,0,0,0
468920,Ultimate Fishing Simulator,0,0,0
469600,Legion TD 2,0,0,0
469610,Rick and Morty: Virtual Rick-ality,0,0,0
469650,Disney Movies VR,0,0,0
469730,Super Mega Neo Pug,0,0,0
469790,Linelight,0,0,0
469820,Genital Jousting,0,0,0
469830,Fable Fortune,0,0,0
469890,Space Codex,0,0,0
469990,NEKOPALIVE,0,0,0
470130,Eclipse --- Defending the motherland,0,0,0
470220,UNO,0,0,0
470260,Event[0],0,0,0
470270,Tribal Pass,0,0,0
470600,Video blogger Story,0,0,0
470740,Demolish & Build 2017,0,0,0
471330,VERSUS SQUAD,0,0,0
471550,Nine Parchments,0,0,0
471630,Rexodus: A VR Story Experience,0,0,0
471710,Rec Room,0,0,0
471910,Soul of the Devil,0,0,0
472060,Ortus Regni,0,0,0
472680,Elisa: The Innkeeper - Prequel,0,0,0
473140,BomberZone,0,0,0
473470,Purgatory,0,0,0
473520,Autumn,0,0,0
473560,Cosmic Dust & Rust,0,0,0
473670,The Dolls: Reborn,0,0,0
473690,Absolver,0,0,0
473710,EeOneGuy Adventure,0,0,0
473730,Physic Monster,0,0,0
473740,Crystal City,0,0,0
473770,BallisticNG,0,0,0
473810,Killbot,0,0,0
474010,The NADI Project,0,0,0
474030,The Abbey of Crime Extensum,0,0,0
474050,Candy Blast,0,0,0
474750,Reigns,0,0,0
474820,The Magical Silence,0,0,0
474830,Time in Time,0,0,0
474960,Quantum Break,0,0,0
475150,Titan Quest Anniversary Edition,0,0,0
475190,Scanner Sombre,0,0,0
475220,Kabitis,0,0,0
475430,Kimulator : Fight for your destiny,0,0,0
475550,Beholder,0,0,0
476360,Strike Vector EX,0,0,0
476460,Picross Touch,0,0,0
476480,Heaven Forest - VR MMO,0,0,0
476540,Google Spotlight Stories: Pearl,0,0,0
476600,Call of Duty®: WWII,0,0,0
477130,Surge,0,0,0
477160,Human: Fall Flat,0,0,0
477200,Descent: Road to Legend,0,0,0
477270,Lightblade VR,0,0,0
477290,Magma Tsunami,0,0,0
477770,Ride 2,0,0,0
477870,Yomawari: Night Alone / 夜廻,0,0,0
477980,Overhell,0,0,0
478010,ABC Coloring Town,0,0,0
478980,Mansions of Madness,0,0,0
479260,Cuties,0,0,0
480430,Hide and Shriek,0,0,0
480490,Prey,0,0,0
480640,Pathfinder Adventures,0,0,0
480650,Yu-Gi-Oh! Legacy of the Duelist,0,0,0
481510,Night in the Woods,0,0,0
482120,Beater Spirit,0,0,0
482390,The Night Cafe: A VR Tribute to Vincent Van Gogh,0,0,0
482890,Fantasy Kingdom Simulator,0,0,0
482920,Hero Zero,0,0,0
483980,Mad Father,0,0,0
484830,Deep Blue 3D Maze,0,0,0
484900,Aven Colony,0,0,0
484950,Evil Maze,0,0,0
485000,Cthulhu Realms,0,0,0
485220,The Orb Chambers™,0,0,0
485310,Head Shot,0,0,0
485330,Star Drifter,0,0,0
485350,Winter Novel,0,0,0
485370,Mad Combat Marines,0,0,0
485380,Welcome to the Game,0,0,0
485390,Machine Made: Rebirth,0,0,0
485410,Alien Run,0,0,0
485420,Wolf Simulator,0,0,0
485450,Ninja Stealth,0,0,0
485510,Nioh: Complete Edition / 仁王 Complete Edition,0,0,0
485560,POPixel,0,0,0
485580,24 HOURS,0,0,0
485610,Ball 3D: Soccer Online,0,0,0
485650,Campaign Clicker,0,0,0
485730,Shift,0,0,0
485870,Super Duper Party Pooper,0,0,0
485950,Rise of the Ancients,0,0,0
485980,Syrian Warfare,0,0,0
486150,Radical Spectrum: Volume 1,0,0,0
486310,Meadow,0,0,0
486360,Timore Inferno,0,0,0
486480,Tales of Destruction,0,0,0
486780,Fruit Ninja VR,0,0,0
487120,Citadel: Forged with Fire,0,0,0
487180,The Lords of the Earth Flame,0,0,0
487220,Freebie,0,0,0
487270,Go Mission: Space Travel,0,0,0
487350,Pirate Pop Plus,0,0,0
487370,Akin,0,0,0
487430,KARAKARA,0,0,0
487530,Simple Ball: Extended Edition,0,0,0
487600,Puzzles Under The Hill,0,0,0
487700,Conan the mighty pig,0,0,0
487720,Agony,0,0,0
488210,JDM Tuner Racing,0,0,0
488310,Eleven: Table Tennis VR,0,0,0
488440,Angeldust,0,0,0
488790,South Park™: The Fractured But Whole™,0,0,0
489000,The Infinite Black,0,0,0
489020,iGrow Game,0,0,0
489140,Mr. Shifty,0,0,0
489220,Unforgiving Trials: The Darkest Crusade,0,0,0
489360,CASE: Animatronics,0,0,0
489460,The Last Leviathan,0,0,0
489520,Minion Masters,0,0,0
489560,Astroflux,0,0,0
489630,"Warhammer 40,000: Gladius - Relics of War",0,0,0
489830,The Elder Scrolls V: Skyrim Special Edition,0,0,0
489890,Puzzles At Mystery Manor,0,0,0
489900,Bayla Bunny,0,0,0
489940,BATTALION 1944,0,0,0
490220,Prismata,0,0,0
490230,SWARMRIDERS,0,0,0
490820,Fly O'Clock,0,0,0
490840,Gnomes & Goblins (preview),0,0,0
490940,Darconika: The Cube of Soul,0,0,0
490980,Daily Chthonicle: Editor's Edition,0,0,0
491040,Bot Vice,0,0,0
491080,BoneBone: Rise of the Deathlord,0,0,0
491130,Red Trigger,0,0,0
491170,Crazy Forest,0,0,0
491260,Take Thy Throne,0,0,0
491530,Notruf 112 | Emergency Call 112,0,0,0
491580,Mahjong Destiny,0,0,0
491650,Reset 1-1,0,0,0
491730,Heavenly Battle,0,0,0
491950,Orwell: Keeping an Eye On You,0,0,0
492130,"Bye-Bye, Wacky Planet",0,0,0
492630,Bear With Me - Episode One,0,0,0
492720,Tropico 6,0,0,0
492800,Shonen Idle Z,0,0,0
493200,RiME,0,0,0
493280,WALLSLIDE,0,0,0
493340,Planet Coaster,0,0,0
493490,City Car Driving,0,0,0
493650,Deep Space Dash,0,0,0
493700,Monster Puzzle,0,0,0
493710,Laraan,0,0,0
493730,HardCube,0,0,0
493760,Fairyland: Incursion,0,0,0
493810,Jonah's Path,0,0,0
493840,Marvel vs. Capcom: Infinite,0,0,0
493900,Dungeons 3,0,0,0
494720,Morphblade,0,0,0
494740,Police Quest™ Collection,0,0,0
495110,Enigmatis 3: The Shadow of Karkhala,0,0,0
495120,The Braves & Bows,0,0,0
495140,NARUTO: Ultimate Ninja STORM,0,0,0
495280,Disgaea 2 PC / 魔界戦記ディスガイア2 PC,0,0,0
495350,Woodle Tree 2: Worlds,0,0,0
495700,Gabriel Knight: Sins of the Father®,0,0,0
495780,Hexoscope,0,0,0
495890,Montaro,0,0,0
495910,Dungeon Fighter Online,0,0,0
496190,Senza Peso,0,0,0
496240,Onward,0,0,0
496300,Kingdom: New Lands,0,0,0
496460,Life is Feudal: Forest Village,0,0,0
496500,Moon Colonization Project,0,0,0
496620,Monster Slayers,0,0,0
496680,SweatShop,0,0,0
496750,The Housewife,0,0,0
496760,The Beast Within: A Gabriel Knight® Mystery,0,0,0
496810,MegaTagmension Blanc + Neptune VS Zombies (Neptunia),0,0,0
496870,Inverted,0,0,0
496890,Replica,0,0,0
497050,Shape Shifter,0,0,0
497100,FootRock,0,0,0
497180,Street Legal Racing: Redline v2.3.1,0,0,0
497350,Conclusion,0,0,0
497360,"Gabriel Knight® 3: Blood of the Sacred, Blood of the Damned",0,0,0
497400,1 Moment Of Time: Silentville,0,0,0
497640,Trick & Treat,0,0,0
497730,The Wardrobe,0,0,0
497820,Quanero VR,0,0,0
497860,Zezenia Online,0,0,0
497940,Destiny of Ancient Kingdoms™,0,0,0
498030,Barnyard Mahjong 3,0,0,0
498240,Batman - The Telltale Series,0,0,0
498320,Trolley Gold,0,0,0
498600,MSI Electric City,0,0,0
498660,Mind Spheres,0,0,0
499420,Star Fields,0,0,0
499440,klocki,0,0,0
499520,The Turing Test,0,0,0
499890,Aaero,0,0,0
499960,The Sunset,0,0,0
500150,Time Gap,0,0,0
500670,Tormentor❌Punisher,0,0,0
500810,Arcanum: Of Steamworks and Magick Obscura,0,0,0
500980,Endangered,0,0,0
501080,Fishing: Barents Sea,0,0,0
501180,Acan's Call: Act 1,0,0,0
501300,What Remains of Edith Finch,0,0,0
501590,Bulletstorm: Full Clip Edition,0,0,0
501760,Francisca,0,0,0
501830,The Orb Chambers II,0,0,0
501900,Star Project,0,0,0
501920,Totem,0,0,0
501930,Sig.NULL,0,0,0
501970,Phantasmagoria 2: A Puzzle of Flesh,0,0,0
501990,Phantasmagoria,0,0,0
502090,Invisible Mind,0,0,0
502130,Ctrl CV,0,0,0
502140,Drayt Empire,0,0,0
502400,Redactem,0,0,0
502500,ACE COMBAT™ 7: SKIES UNKNOWN,0,0,0
502520,Ultimate General: Civil War,0,0,0
502550,Strike.is: The Game,0,0,0
502750,Quest for Glory 1-5,0,0,0
502800,SENRAN KAGURA ESTIVAL VERSUS,0,0,0
502820,Batman™: Arkham VR,0,0,0
502910,The Return Home Remastered,0,0,0
503220,Samurai Wars,0,0,0
503300,Super Star,0,0,0
503350,White Noise 2,0,0,0
503560,911 Operator,0,0,0
503630,INVASION!,0,0,0
503820,A Detective's Novel,0,0,0
503940,Railway Empire,0,0,0
504130,Manual Samuel,0,0,0
504210,SHENZHEN I/O,0,0,0
504230,Celeste,0,0,0
504300,Gangs of Space,0,0,0
504370,Battlerite,0,0,0
504490,The God's Chain,0,0,0
504770,Slavistan,0,0,0
504980,Elves Adventure,0,0,0
505170,Carmageddon: Max Damage,0,0,0
505210,Neon Space 2,0,0,0
505460,Foxhole,0,0,0
505730,Holy Potatoes! We’re in Space?!,0,0,0
505750,Trimmer Tycoon,0,0,0
505760,Whispers,0,0,0
506140,Shop Heroes,0,0,0
506500,Party Panic,0,0,0
506610,Five Nights at Freddy's: Sister Location,0,0,0
506670,ORBITAL,0,0,0
506730,Dinosaur Forest,0,0,0
507010,Mr.President!,0,0,0
507380,Black Sand Drift,0,0,0
507390,Gone In November,0,0,0
507490,Ashes of the Singularity: Escalation,0,0,0
507520,Zzzz-Zzzz-Zzzz,0,0,0
508140,Zombitatos the end of the Pc master race,0,0,0
508170,BlackSmith HIT,0,0,0
508180,Fly and Destroy,0,0,0
508190,Dragon Knight,0,0,0
508290,$1 Ride,0,0,0
508390,Scrap Garden - The Day Before,0,0,0
508440,Totally Accurate Battle Simulator,0,0,0
508530,HackyZack,0,0,0
508670,Aircraft War X,0,0,0
508960,SizeBlock,0,0,0
509000,QUBIC,0,0,0
509110,Spikit,0,0,0
509220,Save Jesus,0,0,0
509240,Lethal Brutal Racing,0,0,0
509420,Riding Club Championships,0,0,0
509560,Heroes of Dire,0,0,0
509600,Battle Time,0,0,0
509800,The Last Weekend,0,0,0
509980,BIGFOOT,0,0,0
510050,You Have 10 Seconds,0,0,0
510220,Forgotten Heroes,0,0,0
510510,WWE 2K17,0,0,0
